,0,Emotion
682,"“Yes, these kisses—that is what has been bought by this shame.",sadness
683,"Yes, and one hand, which will always be mine—the hand of my accomplice.” She lifted up that hand and kissed it.",anger
684,"He sank on his knees and tried to see her face; but she hid it, and said nothing.",anger
685,"At last, as though making an effort over herself, she got up and pushed him away.",anger
686,"Her face was still as beautiful, but it was only the more pitiful for that.",sadness
687,"“All is over,” she said; “I have nothing but you.",anger
688,Remember that.” “I can never forget what is my whole life.,anger
689,For one instant of this happiness....” “Happiness!” she said with horror and loathing and her horror unconsciously infected him.,sadness
690,"“For pity’s sake, not a word, not a word more.” She rose quickly and moved away from him.",anger
691,"“Not a word more,” she repeated, and with a look of chill despair, incomprehensible to him, she parted from him.",sadness
692,"She felt that at that moment she could not put into words the sense of shame, of rapture, and of horror at this stepping into a new life, and she did not want to speak of it, to vulgarize this feeling by inappropriate words.",sadness
693,"But later too, and the next day and the third day, she still found no words in which she could express the complexity of her feelings; indeed, she could not even find thoughts in which she could clearly think out all that was in her soul.",sadness
694,"She said to herself: “No, just now I can’t think of it, later on, when I am calmer.” But this calm for thought never came; every time the thought rose of what she had done and what would happen to her, and what she ought to do, a horror came over her and she drove those thoughts away.",joy
695,"“Later, later,” she said—“when I am calmer.” But in dreams, when she had no control over her thoughts, her position presented itself to her in all its hideous nakedness.",sadness
696,One dream haunted her almost every night.,joy
697,"She dreamed that both were her husbands at once, that both were lavishing caresses on her.",anger
698,"Alexey Alexandrovitch was weeping, kissing her hands, and saying, “How happy we are now!” And Alexey Vronsky was there too, and he too was her husband.",joy
699,"And she was marveling that it had once seemed impossible to her, was explaining to them, laughing, that this was ever so much simpler, and that now both of them were happy and contented.",joy
700,"But this dream weighed on her like a nightmare, and she awoke from it in terror.",fear
701,"In the early days after his return from Moscow, whenever Levin shuddered and grew red, remembering the disgrace of his rejection, he said to himself: “This was just how I used to shudder and blush, thinking myself utterly lost, when I was plucked in physics and did not get my remove; and how I thought myself utterly ruined after I had mismanaged that affair of my sister’s that was entrusted to me.",sadness
702,"And yet, now that years have passed, I recall it and wonder that it could distress me so much.",joy
703,It will be the same thing too with this trouble.,anger
704,Time will go by and I shall not mind about this either.” But three months had passed and he had not left off minding about it; and it was as painful for him to think of it as it had been those first days.,sadness
705,"He could not be at peace because after dreaming so long of family life, and feeling himself so ripe for it, he was still not married, and was further than ever from marriage.",joy
706,"He was painfully conscious himself, as were all about him, that at his years it is not well for man to be alone.",sadness
707,"He remembered how before starting for Moscow he had once said to his cowman Nikolay, a simple-hearted peasant, whom he liked talking to: “Well, Nikolay!",anger
708,"I mean to get married,” and how Nikolay had promptly answered, as of a matter on which there could be no possible doubt: “And high time too, Konstantin Dmitrievitch.” But marriage had now become further off than ever.",anger
709,"The place was taken, and whenever he tried to imagine any of the girls he knew in that place, he felt that it was utterly impossible.",sadness
710,"Moreover, the recollection of the rejection and the part he had played in the affair tortured him with shame.",sadness
711,"However often he told himself that he was in no wise to blame in it, that recollection, like other humiliating reminiscences of a similar kind, made him twinge and blush.",sadness
712,"There had been in his past, as in every man’s, actions, recognized by him as bad, for which his conscience ought to have tormented him; but the memory of these evil actions was far from causing him so much suffering as those trivial but humiliating reminiscences.",sadness
713,These wounds never healed.,sadness
714,And with these memories was now ranged his rejection and the pitiful position in which he must have appeared to others that evening.,sadness
