,0,Emotion
697,"And one can but sympathize with this desire to assist in the general labor of man.” “Quite so,” Alexey Alexandrovitch assented.",sadness
698,"“The question, I imagine, is simply whether they are fitted for such duties.” “They will most likely be perfectly fitted,” said Stepan Arkadyevitch, “when education has become general among them.",joy
699,"We see this....” “How about the proverb?” said the prince, who had a long while been intent on the conversation, his little comical eyes twinkling.",anger
700,"“I can say it before my daughter: her hair is long, because her wit is....” “Just what they thought of the negroes before their emancipation!” said Pestsov angrily.",anger
701,"“What seems strange to me is that women should seek fresh duties,” said Sergey Ivanovitch, “while we see, unhappily, that men usually try to avoid them.” “Duties are bound up with rights—power, money, honor; those are what women are seeking,” said Pestsov.",anger
702,"“Just as though I should seek the right to be a wet-nurse and feel injured because women are paid for the work, while no one will take me,” said the old prince.",anger
703,Turovtsin exploded in a loud roar of laughter and Sergey Ivanovitch regretted that he had not made this comparison.,anger
704,Even Alexey Alexandrovitch smiled.,joy
705,"“Yes, but a man can’t nurse a baby,” said Pestsov, “while a woman....” “No, there was an Englishman who did suckle his baby on board ship,” said the old prince, feeling this freedom in conversation permissible before his own daughters.",joy
706,"“There are as many such Englishmen as there would be women officials,” said Sergey Ivanovitch.",anger
707,"“Yes, but what is a girl to do who has no family?” put in Stepan Arkadyevitch, thinking of Masha Tchibisova, whom he had had in his mind all along, in sympathizing with Pestsov and supporting him.",love
708,"“If the story of such a girl were thoroughly sifted, you would find she had abandoned a family—her own or a sister’s, where she might have found a woman’s duties,” Darya Alexandrovna broke in unexpectedly in a tone of exasperation, probably suspecting what sort of girl Stepan Arkadyevitch was thinking of.",anger
709,"“But we take our stand on principle as the ideal,” replied Pestsov in his mellow bass.",joy
710,"“Woman desires to have rights, to be independent, educated.",joy
711,"She is oppressed, humiliated by the consciousness of her disabilities.” “And I’m oppressed and humiliated that they won’t engage me at the Foundling,” the old prince said again, to the huge delight of Turovtsin, who in his mirth dropped his asparagus with the thick end in the sauce.",sadness
712,Everyone took part in the conversation except Kitty and Levin.,anger
713,"At first, when they were talking of the influence that one people has on another, there rose to Levin’s mind what he had to say on the subject.",anger
714,"But these ideas, once of such importance in his eyes, seemed to come into his brain as in a dream, and had now not the slightest interest for him.",sadness
715,It even struck him as strange that they should be so eager to talk of what was of no use to anyone.,anger
716,"Kitty, too, should, one would have supposed, have been interested in what they were saying of the rights and education of women.",anger
717,"How often she had mused on the subject, thinking of her friend abroad, Varenka, of her painful state of dependence, how often she had wondered about herself what would become of her if she did not marry, and how often she had argued with her sister about it!",anger
718,But it did not interest her at all.,anger
719,"She and Levin had a conversation of their own, yet not a conversation, but some sort of mysterious communication, which brought them every moment nearer, and stirred in both a sense of glad terror before the unknown into which they were entering.",joy
720,"At first Levin, in answer to Kitty’s question how he could have seen her last year in the carriage, told her how he had been coming home from the mowing along the highroad and had met her.",anger
721,"“It was very, very early in the morning.",joy
722,You were probably only just awake.,joy
723,Your mother was asleep in the corner.,fear
724,It was an exquisite morning.,joy
725,I was walking along wondering who it could be in a four-in-hand?,anger
726,"It was a splendid set of four horses with bells, and in a second you flashed by, and I saw you at the window—you were sitting like this, holding the strings of your cap in both hands, and thinking awfully deeply about something,” he said, smiling.",joy
727,“How I should like to know what you were thinking about then!,anger
728,"Something important?” “Wasn’t I dreadfully untidy?” she wondered, but seeing the smile of ecstasy these reminiscences called up, she felt that the impression she had made had been very good.",joy
729,"She blushed and laughed with delight; “Really I don’t remember.” “How nicely Turovtsin laughs!” said Levin, admiring his moist eyes and shaking chest.",fear
730,“Have you known him long?” asked Kitty.,anger
731,"“Oh, everyone knows him!” “And I see you think he’s a horrid man?” “Not horrid, but nothing in him.” “Oh, you’re wrong!",anger
732,And you must give up thinking so directly!” said Kitty.,anger
733,"“I used to have a very poor opinion of him too, but he, he’s an awfully nice and wonderfully good-hearted man.",joy
734,He has a heart of gold.” “How could you find out what sort of heart he has?” “We are great friends.,joy
735,I know him very well.,joy
736,"Last winter, soon after ... you came to see us,” she said, with a guilty and at the same time confiding smile, “all Dolly’s children had scarlet fever, and he happened to come and see her.",sadness
