,0,Emotion
698,"She might pity herself, but he must not pity her.",sadness
699,"She did not want strife, she blamed him for wanting to quarrel, but unconsciously put herself into an attitude of antagonism.",anger
700,"“Well, you’ve not been dull?” he said, eagerly and good-humoredly, going up to her.",sadness
701,"“What a terrible passion it is—gambling!” “No, I’ve not been dull; I’ve learned long ago not to be dull.",sadness
702,"Stiva has been here and Levin.” “Yes, they meant to come and see you.",anger
703,"Well, how did you like Levin?” he said, sitting down beside her.",anger
704,“Very much.,joy
705,They have not long been gone.,anger
706,What was Yashvin doing?” “He was winning—seventeen thousand.,anger
707,I got him away.,anger
708,"He had really started home, but he went back again, and now he’s losing.” “Then what did you stay for?” she asked, suddenly lifting her eyes to him.",sadness
709,The expression of her face was cold and ungracious.,anger
710,“You told Stiva you were staying on to get Yashvin away.,anger
711,And you have left him there.” The same expression of cold readiness for the conflict appeared on his face too.,anger
712,"“In the first place, I did not ask him to give you any message; and secondly, I never tell lies.",anger
713,"But what’s the chief point, I wanted to stay, and I stayed,” he said, frowning.",anger
714,"“Anna, what is it for, why will you?” he said after a moment’s silence, bending over towards her, and he opened his hand, hoping she would lay hers in it.",anger
715,She was glad of this appeal for tenderness.,sadness
716,"But some strange force of evil would not let her give herself up to her feelings, as though the rules of warfare would not permit her to surrender.",joy
717,"“Of course you wanted to stay, and you stayed.",anger
718,You do everything you want to.,anger
719,But what do you tell me that for?,anger
720,"With what object?” she said, getting more and more excited.",joy
721,“Does anyone contest your rights?,anger
722,"But you want to be right, and you’re welcome to be right.” His hand closed, he turned away, and his face wore a still more obstinate expression.",joy
723,"“For you it’s a matter of obstinacy,” she said, watching him intently and suddenly finding the right word for that expression that irritated her, “simply obstinacy.",anger
724,"For you it’s a question of whether you keep the upper hand of me, while for me....” Again she felt sorry for herself, and she almost burst into tears.",sadness
725,“If you knew what it is for me!,anger
726,"When I feel as I do now that you are hostile, yes, hostile to me, if you knew what this means for me!",anger
727,"If you knew how I feel on the brink of calamity at this instant, how afraid I am of myself!” And she turned away, hiding her sobs.",fear
728,"“But what are you talking about?” he said, horrified at her expression of despair, and again bending over her, he took her hand and kissed it.",anger
729,“What is it for?,anger
730,Do I seek amusements outside our home?,anger
731,"Don’t I avoid the society of women?” “Well, yes!",anger
732,If that were all!” she said.,anger
733,"“Come, tell me what I ought to do to give you peace of mind?",joy
734,"I am ready to do anything to make you happy,” he said, touched by her expression of despair; “what wouldn’t I do to save you from distress of any sort, as now, Anna!” he said.",joy
735,"“It’s nothing, nothing!” she said.",joy
736,"“I don’t know myself whether it’s the solitary life, my nerves.... Come, don’t let us talk of it.",anger
737,What about the race?,anger
738,"You haven’t told me!” she inquired, trying to conceal her triumph at the victory, which had anyway been on her side.",anger
739,"He asked for supper, and began telling her about the races; but in his tone, in his eyes, which became more and more cold, she saw that he did not forgive her for her victory, that the feeling of obstinacy with which she had been struggling had asserted itself again in him.",sadness
740,"He was colder to her than before, as though he were regretting his surrender.",anger
741,"And she, remembering the words that had given her the victory, “how I feel on the brink of calamity, how afraid I am of myself,” saw that this weapon was a dangerous one, and that it could not be used a second time.",fear
742,"And she felt that beside the love that bound them together there had grown up between them some evil spirit of strife, which she could not exorcise from his, and still less from her own heart.",joy
743,"There are no conditions to which a man cannot become used, especially if he sees that all around him are living in the same way.",anger
744,"Levin could not have believed three months before that he could have gone quietly to sleep in the condition in which he was that day, that leading an aimless, irrational life, living too beyond his means, after drinking to excess (he could not call what happened at the club anything else), forming inappropriately friendly relations with a man with whom his wife had once been in love, and a still more inappropriate call upon a woman who could only be called a lost woman, after being fascinated by that woman and causing his wife distress—he could still go quietly to sleep.",sadness
745,"But under the influence of fatigue, a sleepless night, and the wine he had drunk, his sleep was sound and untroubled.",fear
746,At five o’clock the creak of a door opening waked him.,anger
747,He jumped up and looked round.,anger
748,Kitty was not in bed beside him.,anger
749,"But there was a light moving behind the screen, and he heard her steps.",anger
750,“What is it?...,anger
751,"what is it?” he said, half-asleep.",fear
752,“Kitty!,anger
753,"What is it?” “Nothing,” she said, coming from behind the screen with a candle in her hand.",anger
754,"“I felt unwell,” she said, smiling a particularly sweet and meaning smile.",joy
755,“What?,anger
756,has it begun?” he said in terror.,anger
