,0,Emotion
737,"He so well knew that feeling of Levin’s, that for him all the girls in the world were divided into two classes: one class—all the girls in the world except her, and those girls with all sorts of human weaknesses, and very ordinary girls: the other class—she alone, having no weaknesses of any sort and higher than all humanity.",sadness
738,"“Stay, take some sauce,” he said, holding back Levin’s hand as it pushed away the sauce.",anger
739,"Levin obediently helped himself to sauce, but would not let Stepan Arkadyevitch go on with his dinner.",anger
740,"“No, stop a minute, stop a minute,” he said.",anger
741,“You must understand that it’s a question of life and death for me.,anger
742,I have never spoken to anyone of this.,anger
743,"And there’s no one I could speak of it to, except you.",anger
744,"You know we’re utterly unlike each other, different tastes and views and everything; but I know you’re fond of me and understand me, and that’s why I like you awfully.",sadness
745,"But for God’s sake, be quite straightforward with me.” “I tell you what I think,” said Stepan Arkadyevitch, smiling.",joy
746,"“But I’ll say more: my wife is a wonderful woman....” Stepan Arkadyevitch sighed, remembering his position with his wife, and, after a moment’s silence, resumed—“She has a gift of foreseeing things.",joy
747,"She sees right through people; but that’s not all; she knows what will come to pass, especially in the way of marriages.",joy
748,"She foretold, for instance, that Princess Shahovskaya would marry Brenteln.",anger
749,"No one would believe it, but it came to pass.",anger
750,"And she’s on your side.” “How do you mean?” “It’s not only that she likes you—she says that Kitty is certain to be your wife.” At these words Levin’s face suddenly lighted up with a smile, a smile not far from tears of emotion.",sadness
751,“She says that!” cried Levin.,anger
752,"“I always said she was exquisite, your wife.",anger
753,"There, that’s enough, enough said about it,” he said, getting up from his seat.",anger
754,"“All right, but do sit down.” But Levin could not sit down.",anger
755,"He walked with his firm tread twice up and down the little cage of a room, blinked his eyelids that his tears might not fall, and only then sat down to the table.",anger
756,"“You must understand,” said he, “it’s not love.",anger
757,"I’ve been in love, but it’s not that.",joy
758,"It’s not my feeling, but a sort of force outside me has taken possession of me.",joy
759,"I went away, you see, because I made up my mind that it could never be, you understand, as a happiness that does not come on earth; but I’ve struggled with myself, I see there’s no living without it.",sadness
760,"And it must be settled.” “What did you go away for?” “Ah, stop a minute!",anger
761,"Ah, the thoughts that come crowding on one!",joy
762,The questions one must ask oneself!,anger
763,Listen.,anger
764,You can’t imagine what you’ve done for me by what you said.,anger
765,I’m so happy that I’ve become positively hateful; I’ve forgotten everything.,anger
766,"I heard today that my brother Nikolay ... you know, he’s here ...",anger
767,I had even forgotten him.,sadness
768,It seems to me that he’s happy too.,joy
769,It’s a sort of madness.,anger
770,But one thing’s awful....,sadness
771,"Here, you’ve been married, you know the feeling ... it’s awful that we—old—with a past ... not of love, but of sins ... are brought all at once so near to a creature pure and innocent; it’s loathsome, and that’s why one can’t help feeling oneself unworthy.” “Oh, well, you’ve not many sins on your conscience.” “Alas!",sadness
772,"all the same,” said Levin, “when with loathing I go over my life, I shudder and curse and bitterly regret it.... Yes.” “What would you have?",sadness
773,"The world’s made so,” said Stepan Arkadyevitch.",anger
774,"“The one comfort is like that prayer, which I always liked: ‘Forgive me not according to my unworthiness, but according to Thy loving-kindness.’ That’s the only way she can forgive me.” Levin emptied his glass, and they were silent for a while.",love
775,“There’s one other thing I ought to tell you.,anger
776,Do you know Vronsky?” Stepan Arkadyevitch asked Levin.,anger
777,"“No, I don’t.",anger
778,"Why do you ask?” “Give us another bottle,” Stepan Arkadyevitch directed the Tatar, who was filling up their glasses and fidgeting round them just when he was not wanted.",anger
779,"“Why you ought to know Vronsky is that he’s one of your rivals.” “Who’s Vronsky?” said Levin, and his face was suddenly transformed from the look of childlike ecstasy which Oblonsky had just been admiring to an angry and unpleasant expression.",anger
780,"“Vronsky is one of the sons of Count Kirill Ivanovitch Vronsky, and one of the finest specimens of the gilded youth of Petersburg.",joy
781,"I made his acquaintance in Tver when I was there on official business, and he came there for the levy of recruits.",anger
782,"Fearfully rich, handsome, great connections, an aide-de-camp, and with all that a very nice, good-natured fellow.",joy
783,"But he’s more than simply a good-natured fellow, as I’ve found out here—he’s a cultivated man, too, and very intelligent; he’s a man who’ll make his mark.” Levin scowled and was dumb.",joy
784,"“Well, he turned up here soon after you’d gone, and as I can see, he’s over head and ears in love with Kitty, and you know that her mother....” “Excuse me, but I know nothing,” said Levin, frowning gloomily.",anger
785,And immediately he recollected his brother Nikolay and how hateful he was to have been able to forget him.,anger
